[210175][175][  0]=30604241504062604
[281069][234][ 35]=30604241504373637
[281070][234][ 36]=30604241506151415
[281071][234][ 37]=30604241506151417
[281072][234][ 38]=30604241506151435
[281073][234][ 39]=30604241506151437
[281074][234][ 40]=30604241506151615
[281075][234][ 41]=30604241506151617
[281076][234][ 42]=30604241506151635
[281077][234][ 43]=30604241506151637
[281078][234][ 44]=30604241506153415
[281079][234][ 45]=30604241506153417
[281080][234][ 46]=30604241506153435
[281081][234][ 47]=30604241506153437
[281082][234][ 48]=30604241506153615
[281083][234][ 49]=30604241506153617
[281084][234][ 50]=30604241506153635
[281085][234][ 51]=30604241506153637
[281086][234][ 52]=30604241506171415
[281087][234][ 53]=30604241506171417
[281088][234][ 54]=30604241506171435
[281089][234][ 55]=30604241506171437
[281090][234][ 56]=30604241506171615
[281091][234][ 57]=30604241506171617
[281092][234][ 58]=30604241506171635
[281093][234][ 59]=30604241506171637
[281094][234][ 60]=30604241506173415
[281095][234][ 61]=30604241506173417
[281096][234][ 62]=30604241506173435
[281097][234][ 63]=30604241506173437
[281098][234][ 64]=30604241506173615
[281099][234][ 65]=30604241506173617
[281100][234][ 66]=30604241506173635
[281101][234][ 67]=30604241506173637
[281102][234][ 68]=30604241506351415
[281103][234][ 69]=30604241506351417
[281104][234][ 70]=30604241506351435
[281105][234][ 71]=30604241506351437
[281106][234][ 72]=30604241506351615
[281107][234][ 73]=30604241506351617
[281108][234][ 74]=30604241506351635
[281109][234][ 75]=30604241506351637
[281110][234][ 76]=30604241506353415
[281111][234][ 77]=30604241506353417
[281112][234][ 78]=30604241506353435
[281113][234][ 79]=30604241506353437
[281114][234][ 80]=30604241506353615
[281115][234][ 81]=30604241506353617
[281116][234][ 82]=30604241506353635
[281117][234][ 83]=30604241506353637
[281118][234][ 84]=30604241506371415
[281119][234][ 85]=30604241506371417
[281120][234][ 86]=30604241506371435
[281121][234][ 87]=30604241506371437
[281122][234][ 88]=30604241506371615
[281123][234][ 89]=30604241506371617
[281124][234][ 90]=30604241506371635
[281125][234][ 91]=30604241506371637
[281126][234][ 92]=30604241506373415
[281127][234][ 93]=30604241506373417
[281128][234][ 94]=30604241506373435
[281129][234][ 95]=30604241506373437
[281130][234][ 96]=30604241506373615
[281131][234][ 97]=30604241506373617
[281132][234][ 98]=30604241506373635
[281133][234][ 99]=30604241506373637
[282235][235][  0]=30604241504173704
[282236][235][  1]=30604241504173706
[282237][235][  2]=30604241504173724
[282238][235][  3]=30604241504173726
[282239][235][  4]=30604241504351504
[282240][235][  5]=30604241504351506
[282241][235][  6]=30604241504351524
[282242][235][  7]=30604241504351526
[282243][235][  8]=30604241504351704
[282244][235][  9]=30604241504351706
[282245][235][ 10]=30604241504351724
[282246][235][ 11]=30604241504351726
[282247][235][ 12]=30604241504353504
[282248][235][ 13]=30604241504353506
[282249][235][ 14]=30604241504353524
[282250][235][ 15]=30604241504353526
[282251][235][ 16]=30604241504353704
[282252][235][ 17]=30604241504353706
[282253][235][ 18]=30604241504353724
[282254][235][ 19]=30604241504353726
[282255][235][ 20]=30604241504371504
[282256][235][ 21]=30604241504371506
[282257][235][ 22]=30604241504371524
[282258][235][ 23]=30604241504371526
[282259][235][ 24]=30604241504371704
[282260][235][ 25]=30604241504371706
[282261][235][ 26]=30604241504371724
[282262][235][ 27]=30604241504371726
[282263][235][ 28]=30604241504373504
[282264][235][ 29]=30604241504373506
[282265][235][ 30]=30604241504373524
[282266][235][ 31]=30604241504373526
[282267][235][ 32]=30604241504373704
[282268][235][ 33]=30604241504373706
[282269][235][ 34]=30604241504373724
[282270][235][ 35]=30604241504373726
[282271][235][ 36]=30604241506151504
[282272][235][ 37]=30604241506151506
[282273][235][ 38]=30604241506151524
[282274][235][ 39]=30604241506151526
[282275][235][ 40]=30604241506151704
[282276][235][ 41]=30604241506151706
[282277][235][ 42]=30604241506151724
[282278][235][ 43]=30604241506151726
[282279][235][ 44]=30604241506153504
[282280][235][ 45]=30604241506153506
[282281][235][ 46]=30604241506153524
[282282][235][ 47]=30604241506153526
[282283][235][ 48]=30604241506153704
[282284][235][ 49]=30604241506153706
[282285][235][ 50]=30604241506153724
[282286][235][ 51]=30604241506153726
[282287][235][ 52]=30604241506171504
[282288][235][ 53]=30604241506171506
[282289][235][ 54]=30604241506171524
[282290][235][ 55]=30604241506171526
[282291][235][ 56]=30604241506171704
[282292][235][ 57]=30604241506171706
[282293][235][ 58]=30604241506171724
[282294][235][ 59]=30604241506171726
[282295][235][ 60]=30604241506173504
[282296][235][ 61]=30604241506173506
[282297][235][ 62]=30604241506173524
[282298][235][ 63]=30604241506173526
[282299][235][ 64]=30604241506173704
[282300][235][ 65]=30604241506173706
[282301][235][ 66]=30604241506173724
[282302][235][ 67]=30604241506173726
[282303][235][ 68]=30604241506351504
[282304][235][ 69]=30604241506351506
[282305][235][ 70]=30604241506351524
[282306][235][ 71]=30604241506351526
[282307][235][ 72]=30604241506351704
[282308][235][ 73]=30604241506351706
[282309][235][ 74]=30604241506351724
[282310][235][ 75]=30604241506351726
[282311][235][ 76]=30604241506353504
[282312][235][ 77]=30604241506353506
[282313][235][ 78]=30604241506353524
[282314][235][ 79]=30604241506353526
[282315][235][ 80]=30604241506353704
[282316][235][ 81]=30604241506353706
[282317][235][ 82]=30604241506353724
[282318][235][ 83]=30604241506353726
[282319][235][ 84]=30604241506371504
[282320][235][ 85]=30604241506371506
[282321][235][ 86]=30604241506371524
[282322][235][ 87]=30604241506371526
[282323][235][ 88]=30604241506371704
[282324][235][ 89]=30604241506371706
[282325][235][ 90]=30604241506371724
[282326][235][ 91]=30604241506371726
[282327][235][ 92]=30604241506373504
[282328][235][ 93]=30604241506373506
[282329][235][ 94]=30604241506373524
[282330][235][ 95]=30604241506373526
[282331][235][ 96]=30604241506373704
[282332][235][ 97]=30604241506373706
[282333][235][ 98]=30604241506373724
[282334][235][ 99]=30604241506373726
[283436][236][  0]=30604241504173705
[283437][236][  1]=30604241504173707
[283438][236][  2]=30604241504173725
[283439][236][  3]=30604241504173727
[283440][236][  4]=30604241504351505
[283441][236][  5]=30604241504351507
[283442][236][  6]=30604241504351525
[283443][236][  7]=30604241504351527
[283444][236][  8]=30604241504351705
[283445][236][  9]=30604241504351707
[283446][236][ 10]=30604241504351725
[283447][236][ 11]=30604241504351727
[283448][236][ 12]=30604241504353505
[283449][236][ 13]=30604241504353507
[283450][236][ 14]=30604241504353525
[283451][236][ 15]=30604241504353527
[283452][236][ 16]=30604241504353705
[283453][236][ 17]=30604241504353707
[283454][236][ 18]=30604241504353725
[283455][236][ 19]=30604241504353727
[283456][236][ 20]=30604241504371505
[283457][236][ 21]=30604241504371507
[283458][236][ 22]=30604241504371525
[283459][236][ 23]=30604241504371527
[283460][236][ 24]=30604241504371705
[283461][236][ 25]=30604241504371707
[283462][236][ 26]=30604241504371725
[283463][236][ 27]=30604241504371727
[283464][236][ 28]=30604241504373505
[283465][236][ 29]=30604241504373507
[283466][236][ 30]=30604241504373525
[283467][236][ 31]=30604241504373527
[283468][236][ 32]=30604241504373705
[283469][236][ 33]=30604241504373707
[283470][236][ 34]=30604241504373725
[283471][236][ 35]=30604241504373727
[283472][236][ 36]=30604241506151505
[283473][236][ 37]=30604241506151507
[283474][236][ 38]=30604241506151525
[283475][236][ 39]=30604241506151527
[283476][236][ 40]=30604241506151705
[283477][236][ 41]=30604241506151707
[283478][236][ 42]=30604241506151725
[283479][236][ 43]=30604241506151727
[283480][236][ 44]=30604241506153505
[283481][236][ 45]=30604241506153507
[283482][236][ 46]=30604241506153525
[283483][236][ 47]=30604241506153527
[283484][236][ 48]=30604241506153705
[283485][236][ 49]=30604241506153707
[283486][236][ 50]=30604241506153725
[283487][236][ 51]=30604241506153727
[283488][236][ 52]=30604241506171505
[283489][236][ 53]=30604241506171507
[283490][236][ 54]=30604241506171525
[283491][236][ 55]=30604241506171527
[283492][236][ 56]=30604241506171705
[283493][236][ 57]=30604241506171707
[283494][236][ 58]=30604241506171725
[283495][236][ 59]=30604241506171727
[283496][236][ 60]=30604241506173505
[283497][236][ 61]=30604241506173507
[283498][236][ 62]=30604241506173525
[283499][236][ 63]=30604241506173527
[283500][236][ 64]=30604241506173705
[283501][236][ 65]=30604241506173707
[283502][236][ 66]=30604241506173725
[283503][236][ 67]=30604241506173727
[283504][236][ 68]=30604241506351505
[283505][236][ 69]=30604241506351507
[283506][236][ 70]=30604241506351525
[283507][236][ 71]=30604241506351527
[283508][236][ 72]=30604241506351705
[283509][236][ 73]=30604241506351707
[283510][236][ 74]=30604241506351725
[283511][236][ 75]=30604241506351727
[283512][236][ 76]=30604241506353505
[283513][236][ 77]=30604241506353507
[283514][236][ 78]=30604241506353525
[283515][236][ 79]=30604241506353527
[283516][236][ 80]=30604241506353705
[283517][236][ 81]=30604241506353707
[283518][236][ 82]=30604241506353725
[283519][236][ 83]=30604241506353727
[283520][236][ 84]=30604241506371505
[283521][236][ 85]=30604241506371507
[283522][236][ 86]=30604241506371525
[283523][236][ 87]=30604241506371527
[283524][236][ 88]=30604241506371705
[283525][236][ 89]=30604241506371707
[283526][236][ 90]=30604241506371725
[283527][236][ 91]=30604241506371727
[283528][236][ 92]=30604241506373505
[283529][236][ 93]=30604241506373507
[283530][236][ 94]=30604241506373525
[283531][236][ 95]=30604241506373527
[283532][236][ 96]=30604241506373705
[283533][236][ 97]=30604241506373707
[283534][236][ 98]=30604241506373725
[283535][236][ 99]=30604241506373727
[284637][237][  0]=30604241504173714
[284638][237][  1]=30604241504173716
[284639][237][  2]=30604241504173734
[284640][237][  3]=30604241504173736
[284641][237][  4]=30604241504351514
[284642][237][  5]=30604241504351516
[284643][237][  6]=30604241504351534
[284644][237][  7]=30604241504351536
[284645][237][  8]=30604241504351714
[284646][237][  9]=30604241504351716
[284647][237][ 10]=30604241504351734
[284648][237][ 11]=30604241504351736
[284649][237][ 12]=30604241504353514
[284650][237][ 13]=30604241504353516
[284651][237][ 14]=30604241504353534
[284652][237][ 15]=30604241504353536
[284653][237][ 16]=30604241504353714
[284654][237][ 17]=30604241504353716
[284655][237][ 18]=30604241504353734
[284656][237][ 19]=30604241504353736
[284657][237][ 20]=30604241504371514
[284658][237][ 21]=30604241504371516
[284659][237][ 22]=30604241504371534
[284660][237][ 23]=30604241504371536
[284661][237][ 24]=30604241504371714
[284662][237][ 25]=30604241504371716
[284663][237][ 26]=30604241504371734
[284664][237][ 27]=30604241504371736
[284665][237][ 28]=30604241504373514
[284666][237][ 29]=30604241504373516
[284667][237][ 30]=30604241504373534
[284668][237][ 31]=30604241504373536
[284669][237][ 32]=30604241504373714
[284670][237][ 33]=30604241504373716
[284671][237][ 34]=30604241504373734
[284672][237][ 35]=30604241504373736
[284673][237][ 36]=30604241506151514
[284674][237][ 37]=30604241506151516
[284675][237][ 38]=30604241506151534
[284676][237][ 39]=30604241506151536
[284677][237][ 40]=30604241506151714
[284678][237][ 41]=30604241506151716
[284679][237][ 42]=30604241506151734
[284680][237][ 43]=30604241506151736
[284681][237][ 44]=30604241506153514
[284682][237][ 45]=30604241506153516
[284683][237][ 46]=30604241506153534
[284684][237][ 47]=30604241506153536
[284685][237][ 48]=30604241506153714
[284686][237][ 49]=30604241506153716
[284687][237][ 50]=30604241506153734
[284688][237][ 51]=30604241506153736
[284689][237][ 52]=30604241506171514
[284690][237][ 53]=30604241506171516
[284691][237][ 54]=30604241506171534
[284692][237][ 55]=30604241506171536
[284693][237][ 56]=30604241506171714
[284694][237][ 57]=30604241506171716
[284695][237][ 58]=30604241506171734
[284696][237][ 59]=30604241506171736
[284697][237][ 60]=30604241506173514
[284698][237][ 61]=30604241506173516
[284699][237][ 62]=30604241506173534
[284700][237][ 63]=30604241506173536
[284701][237][ 64]=30604241506173714
[284702][237][ 65]=30604241506173716
[284703][237][ 66]=30604241506173734
[284704][237][ 67]=30604241506173736
[284705][237][ 68]=30604241506351514
[284706][237][ 69]=30604241506351516
[284707][237][ 70]=30604241506351534
[284708][237][ 71]=30604241506351536
[284709][237][ 72]=30604241506351714
[284710][237][ 73]=30604241506351716
[284711][237][ 74]=30604241506351734
[284712][237][ 75]=30604241506351736
[284713][237][ 76]=30604241506353514
[284714][237][ 77]=30604241506353516
[284715][237][ 78]=30604241506353534
[284716][237][ 79]=30604241506353536
[284717][237][ 80]=30604241506353714
[284718][237][ 81]=30604241506353716
[284719][237][ 82]=30604241506353734
[284720][237][ 83]=30604241506353736
[284721][237][ 84]=30604241506371514
[284722][237][ 85]=30604241506371516
[284723][237][ 86]=30604241506371534
[284724][237][ 87]=30604241506371536
[284725][237][ 88]=30604241506371714
[284726][237][ 89]=30604241506371716
[284727][237][ 90]=30604241506371734
[284728][237][ 91]=30604241506371736
[284729][237][ 92]=30604241506373514
[284730][237][ 93]=30604241506373516
[284731][237][ 94]=30604241506373534
[284732][237][ 95]=30604241506373536
[284733][237][ 96]=30604241506373714
[284734][237][ 97]=30604241506373716
[284735][237][ 98]=30604241506373734
[284736][237][ 99]=30604241506373736
[285838][238][  0]=30604241504173715
[285839][238][  1]=30604241504173717
[285840][238][  2]=30604241504173735
[285841][238][  3]=30604241504173737
[285842][238][  4]=30604241504351515
[285843][238][  5]=30604241504351517
[285844][238][  6]=30604241504351535
[285845][238][  7]=30604241504351537
[285846][238][  8]=30604241504351715
[285847][238][  9]=30604241504351717
[285848][238][ 10]=30604241504351735
[285849][238][ 11]=30604241504351737
[285850][238][ 12]=30604241504353515
[285851][238][ 13]=30604241504353517
[285852][238][ 14]=30604241504353535
[285853][238][ 15]=30604241504353537
[285854][238][ 16]=30604241504353715
[285855][238][ 17]=30604241504353717
[285856][238][ 18]=30604241504353735
[285857][238][ 19]=30604241504353737
[285858][238][ 20]=30604241504371515
[285859][238][ 21]=30604241504371517
[285860][238][ 22]=30604241504371535
[285861][238][ 23]=30604241504371537
[285862][238][ 24]=30604241504371715
[285863][238][ 25]=30604241504371717
[285864][238][ 26]=30604241504371735
[285865][238][ 27]=30604241504371737
[285866][238][ 28]=30604241504373515
[285867][238][ 29]=30604241504373517
[285868][238][ 30]=30604241504373535
[285869][238][ 31]=30604241504373537
[285870][238][ 32]=30604241504373715
[285871][238][ 33]=30604241504373717
[285872][238][ 34]=30604241504373735
[285873][238][ 35]=30604241504373737
[285874][238][ 36]=30604241506151515
[285875][238][ 37]=30604241506151517
[285876][238][ 38]=30604241506151535
[285877][238][ 39]=30604241506151537
[285878][238][ 40]=30604241506151715
[285879][238][ 41]=30604241506151717
[285880][238][ 42]=30604241506151735
[285881][238][ 43]=30604241506151737
[285882][238][ 44]=30604241506153515
[285883][238][ 45]=30604241506153517
[285884][238][ 46]=30604241506153535
[285885][238][ 47]=30604241506153537
[285886][238][ 48]=30604241506153715
[285887][238][ 49]=30604241506153717
[285888][238][ 50]=30604241506153735
[285889][238][ 51]=30604241506153737
[285890][238][ 52]=30604241506171515
[285891][238][ 53]=30604241506171517
[285892][238][ 54]=30604241506171535
[285893][238][ 55]=30604241506171537
[285894][238][ 56]=30604241506171715
[285895][238][ 57]=30604241506171717
[285896][238][ 58]=30604241506171735
[285897][238][ 59]=30604241506171737
[285898][238][ 60]=30604241506173515
[285899][238][ 61]=30604241506173517
[285900][238][ 62]=30604241506173535
[285901][238][ 63]=30604241506173537
[285902][238][ 64]=30604241506173715
[285903][238][ 65]=30604241506173717
[285904][238][ 66]=30604241506173735
[285905][238][ 67]=30604241506173737
[285906][238][ 68]=30604241506351515
[285907][238][ 69]=30604241506351517
[285908][238][ 70]=30604241506351535
[285909][238][ 71]=30604241506351537
[285910][238][ 72]=30604241506351715
[285911][238][ 73]=30604241506351717
[285912][238][ 74]=30604241506351735
[285913][238][ 75]=30604241506351737
[285914][238][ 76]=30604241506353515
[285915][238][ 77]=30604241506353517
[285916][238][ 78]=30604241506353535
[285917][238][ 79]=30604241506353537
[285918][238][ 80]=30604241506353715
[285919][238][ 81]=30604241506353717
[285920][238][ 82]=30604241506353735
[285921][238][ 83]=30604241506353737
[285922][238][ 84]=30604241506371515
[285923][238][ 85]=30604241506371517
[285924][238][ 86]=30604241506371535
[285925][238][ 87]=30604241506371537
[285926][238][ 88]=30604241506371715
[285927][238][ 89]=30604241506371717
[285928][238][ 90]=30604241506371735
[285929][238][ 91]=30604241506371737
[285930][238][ 92]=30604241506373515
[285931][238][ 93]=30604241506373517
[285932][238][ 94]=30604241506373535
[285933][238][ 95]=30604241506373537
[285934][238][ 96]=30604241506373715
[285935][238][ 97]=30604241506373717
[285936][238][ 98]=30604241506373735
[285937][238][ 99]=30604241506373737
[287039][239][  0]=30604241505062604
[287040][239][  1]=30604241505062606
[287041][239][  2]=30604241505062624
[287042][239][  3]=30604241505062626
[287043][239][  4]=30604241505240404
[287044][239][  5]=30604241505240406
[287045][239][  6]=30604241505240424
[287046][239][  7]=30604241505240426
[287047][239][  8]=30604241505240604
[287048][239][  9]=30604241505240606
[287049][239][ 10]=30604241505240624
[287050][239][ 11]=30604241505240626
[287051][239][ 12]=30604241505242404
[287052][239][ 13]=30604241505242406
[287053][239][ 14]=30604241505242424
[287054][239][ 15]=30604241505242426
[287055][239][ 16]=30604241505242604
[287056][239][ 17]=30604241505242606
[287057][239][ 18]=30604241505242624
[287058][239][ 19]=30604241505242626
[287059][239][ 20]=30604241505260404
[287060][239][ 21]=30604241505260406
[287061][239][ 22]=30604241505260424
[287062][239][ 23]=30604241505260426
[287063][239][ 24]=30604241505260604
[287064][239][ 25]=30604241505260606
[287065][239][ 26]=30604241505260624
[287066][239][ 27]=30604241505260626
[287067][239][ 28]=30604241505262404
[287068][239][ 29]=30604241505262406
[287069][239][ 30]=30604241505262424
[287070][239][ 31]=30604241505262426
[287071][239][ 32]=30604241505262604
[287072][239][ 33]=30604241505262606
[287073][239][ 34]=30604241505262624
[287074][239][ 35]=30604241505262626
[287075][239][ 36]=30604241507040404
[287076][239][ 37]=30604241507040406
[287077][239][ 38]=30604241507040424
[287078][239][ 39]=30604241507040426
[287079][239][ 40]=30604241507040604
[287080][239][ 41]=30604241507040606
[287081][239][ 42]=30604241507040624
[287082][239][ 43]=30604241507040626
[287083][239][ 44]=30604241507042404
[287084][239][ 45]=30604241507042406
[287085][239][ 46]=30604241507042424
[287086][239][ 47]=30604241507042426
[287087][239][ 48]=30604241507042604
[287088][239][ 49]=30604241507042606
[287089][239][ 50]=30604241507042624
[287090][239][ 51]=30604241507042626
[287091][239][ 52]=30604241507060404
[287092][239][ 53]=30604241507060406
[287093][239][ 54]=30604241507060424
[287094][239][ 55]=30604241507060426
[287095][239][ 56]=30604241507060604
[287096][239][ 57]=30604241507060606
[287097][239][ 58]=30604241507060624
[287098][239][ 59]=30604241507060626
[287099][239][ 60]=30604241507062404
[287100][239][ 61]=30604241507062406
[287101][239][ 62]=30604241507062424
[287102][239][ 63]=30604241507062426
[287103][239][ 64]=30604241507062604
[287104][239][ 65]=30604241507062606
[287105][239][ 66]=30604241507062624
[287106][239][ 67]=30604241507062626
[287107][239][ 68]=30604241507240404
[287108][239][ 69]=30604241507240406
[287109][239][ 70]=30604241507240424
[287110][239][ 71]=30604241507240426
[287111][239][ 72]=30604241507240604
[287112][239][ 73]=30604241507240606
[287113][239][ 74]=30604241507240624
[287114][239][ 75]=30604241507240626
[287115][239][ 76]=30604241507242404
[287116][239][ 77]=30604241507242406
[287117][239][ 78]=30604241507242424
[287118][239][ 79]=30604241507242426
[287119][239][ 80]=30604241507242604
[287120][239][ 81]=30604241507242606
[287121][239][ 82]=30604241507242624
[287122][239][ 83]=30604241507242626
[287123][239][ 84]=30604241507260404
[287124][239][ 85]=30604241507260406
[287125][239][ 86]=30604241507260424
[287126][239][ 87]=30604241507260426
[287127][239][ 88]=30604241507260604
[287128][239][ 89]=30604241507260606
[287129][239][ 90]=30604241507260624
[287130][239][ 91]=30604241507260626
[287131][239][ 92]=30604241507262404
[287132][239][ 93]=30604241507262406
[287133][239][ 94]=30604241507262424
[287134][239][ 95]=30604241507262426
[287135][239][ 96]=30604241507262604
[287136][239][ 97]=30604241507262606
[287137][239][ 98]=30604241507262624
[287138][239][ 99]=30604241507262626
[288240][240][  0]=30604241505062605
[288241][240][  1]=30604241505062607
[288242][240][  2]=30604241505062625
[288243][240][  3]=30604241505062627
[288244][240][  4]=30604241505240405
[288245][240][  5]=30604241505240407
[288246][240][  6]=30604241505240425
[288247][240][  7]=30604241505240427
[288248][240][  8]=30604241505240605
[288249][240][  9]=30604241505240607
[288250][240][ 10]=30604241505240625
[288251][240][ 11]=30604241505240627
[288252][240][ 12]=30604241505242405
[288253][240][ 13]=30604241505242407
[288254][240][ 14]=30604241505242425
[288255][240][ 15]=30604241505242427
[288256][240][ 16]=30604241505242605
[288257][240][ 17]=30604241505242607
[288258][240][ 18]=30604241505242625
[288259][240][ 19]=30604241505242627
[288260][240][ 20]=30604241505260405
[288261][240][ 21]=30604241505260407
[288262][240][ 22]=30604241505260425
[288263][240][ 23]=30604241505260427
[288264][240][ 24]=30604241505260605
[288265][240][ 25]=30604241505260607
[288266][240][ 26]=30604241505260625
[288267][240][ 27]=30604241505260627
[288268][240][ 28]=30604241505262405
[288269][240][ 29]=30604241505262407
[288270][240][ 30]=30604241505262425
[288271][240][ 31]=30604241505262427
[288272][240][ 32]=30604241505262605
[288273][240][ 33]=30604241505262607
[288274][240][ 34]=30604241505262625
[288275][240][ 35]=30604241505262627
[288276][240][ 36]=30604241507040405
[288277][240][ 37]=30604241507040407
[288278][240][ 38]=30604241507040425
[288279][240][ 39]=30604241507040427
[288280][240][ 40]=30604241507040605
[288281][240][ 41]=30604241507040607
[288282][240][ 42]=30604241507040625
[288283][240][ 43]=30604241507040627
[288284][240][ 44]=30604241507042405
[288285][240][ 45]=30604241507042407
[288286][240][ 46]=30604241507042425
[288287][240][ 47]=30604241507042427
[288288][240][ 48]=30604241507042605
[288289][240][ 49]=30604241507042607
[288290][240][ 50]=30604241507042625
[288291][240][ 51]=30604241507042627
[288292][240][ 52]=30604241507060405
[288293][240][ 53]=30604241507060407
[288294][240][ 54]=30604241507060425
[288295][240][ 55]=30604241507060427
[288296][240][ 56]=30604241507060605
[288297][240][ 57]=30604241507060607
[288298][240][ 58]=30604241507060625
[288299][240][ 59]=30604241507060627
[288300][240][ 60]=30604241507062405
[288301][240][ 61]=30604241507062407
[288302][240][ 62]=30604241507062425
[288303][240][ 63]=30604241507062427
[288304][240][ 64]=30604241507062605
[288305][240][ 65]=30604241507062607
[288306][240][ 66]=30604241507062625
[288307][240][ 67]=30604241507062627
[288308][240][ 68]=30604241507240405
[288309][240][ 69]=30604241507240407
[288310][240][ 70]=30604241507240425
[288311][240][ 71]=30604241507240427
[288312][240][ 72]=30604241507240605
[288313][240][ 73]=30604241507240607
[288314][240][ 74]=30604241507240625
[288315][240][ 75]=30604241507240627
[288316][240][ 76]=30604241507242405
[288317][240][ 77]=30604241507242407
[288318][240][ 78]=30604241507242425
[288319][240][ 79]=30604241507242427
[288320][240][ 80]=30604241507242605
[288321][240][ 81]=30604241507242607
[288322][240][ 82]=30604241507242625
[288323][240][ 83]=30604241507242627
[288324][240][ 84]=30604241507260405
[288325][240][ 85]=30604241507260407
[288326][240][ 86]=30604241507260425
[288327][240][ 87]=30604241507260427
[288328][240][ 88]=30604241507260605
[288329][240][ 89]=30604241507260607
[288330][240][ 90]=30604241507260625
[288331][240][ 91]=30604241507260627
[288332][240][ 92]=30604241507262405
[288333][240][ 93]=30604241507262407
[288334][240][ 94]=30604241507262425
[288335][240][ 95]=30604241507262427
[288336][240][ 96]=30604241507262605
[288337][240][ 97]=30604241507262607
[288338][240][ 98]=30604241507262625
[288339][240][ 99]=30604241507262627
[289441][241][  0]=30604241505062614
[289442][241][  1]=30604241505062616
[289443][241][  2]=30604241505062634
[289444][241][  3]=30604241505062636
[289445][241][  4]=30604241505240414
[289446][241][  5]=30604241505240416
[289447][241][  6]=30604241505240434
[289448][241][  7]=30604241505240436
[289449][241][  8]=30604241505240614
[289450][241][  9]=30604241505240616
[289451][241][ 10]=30604241505240634
[289452][241][ 11]=30604241505240636
[289453][241][ 12]=30604241505242414
[289454][241][ 13]=30604241505242416
[289455][241][ 14]=30604241505242434
[289456][241][ 15]=30604241505242436
[289457][241][ 16]=30604241505242614
[289458][241][ 17]=30604241505242616
[289459][241][ 18]=30604241505242634
[289460][241][ 19]=30604241505242636
[289461][241][ 20]=30604241505260414
[289462][241][ 21]=30604241505260416
[289463][241][ 22]=30604241505260434
[289464][241][ 23]=30604241505260436
[289465][241][ 24]=30604241505260614
[289466][241][ 25]=30604241505260616
[289467][241][ 26]=30604241505260634
[289468][241][ 27]=30604241505260636
[289469][241][ 28]=30604241505262414
[289470][241][ 29]=30604241505262416
[289471][241][ 30]=30604241505262434
[289472][241][ 31]=30604241505262436
[289473][241][ 32]=30604241505262614
[289474][241][ 33]=30604241505262616
[289475][241][ 34]=30604241505262634
[289476][241][ 35]=30604241505262636
[289477][241][ 36]=30604241507040414
[289478][241][ 37]=30604241507040416
[289479][241][ 38]=30604241507040434
[289480][241][ 39]=30604241507040436
[289481][241][ 40]=30604241507040614
[289482][241][ 41]=30604241507040616
[289483][241][ 42]=30604241507040634
[289484][241][ 43]=30604241507040636
[289485][241][ 44]=30604241507042414
[289486][241][ 45]=30604241507042416
[289487][241][ 46]=30604241507042434
[289488][241][ 47]=30604241507042436
[289489][241][ 48]=30604241507042614
[289490][241][ 49]=30604241507042616
[289491][241][ 50]=30604241507042634
[289492][241][ 51]=30604241507042636
[289493][241][ 52]=30604241507060414
[289494][241][ 53]=30604241507060416
[289495][241][ 54]=30604241507060434
[289496][241][ 55]=30604241507060436
[289497][241][ 56]=30604241507060614
[289498][241][ 57]=30604241507060616
[289499][241][ 58]=30604241507060634
[289500][241][ 59]=30604241507060636
[289501][241][ 60]=30604241507062414
[289502][241][ 61]=30604241507062416
[289503][241][ 62]=30604241507062434
[289504][241][ 63]=30604241507062436
[289505][241][ 64]=30604241507062614
[289506][241][ 65]=30604241507062616
[289507][241][ 66]=30604241507062634
[289508][241][ 67]=30604241507062636
[289509][241][ 68]=30604241507240414
[289510][241][ 69]=30604241507240416
[289511][241][ 70]=30604241507240434
[289512][241][ 71]=30604241507240436
[289513][241][ 72]=30604241507240614
[289514][241][ 73]=30604241507240616
[289515][241][ 74]=30604241507240634
[289516][241][ 75]=30604241507240636
[289517][241][ 76]=30604241507242414
[289518][241][ 77]=30604241507242416
[289519][241][ 78]=30604241507242434
[289520][241][ 79]=30604241507242436
[289521][241][ 80]=30604241507242614
[289522][241][ 81]=30604241507242616
[289523][241][ 82]=30604241507242634
[289524][241][ 83]=30604241507242636
[289525][241][ 84]=30604241507260414
[289526][241][ 85]=30604241507260416
[289527][241][ 86]=30604241507260434
[289528][241][ 87]=30604241507260436
[289529][241][ 88]=30604241507260614
[289530][241][ 89]=30604241507260616
[289531][241][ 90]=30604241507260634
[289532][241][ 91]=30604241507260636
[289533][241][ 92]=30604241507262414
[289534][241][ 93]=30604241507262416
[289535][241][ 94]=30604241507262434
[289536][241][ 95]=30604241507262436
[289537][241][ 96]=30604241507262614
[289538][241][ 97]=30604241507262616
[289539][241][ 98]=30604241507262634
[289540][241][ 99]=30604241507262636
[290642][242][  0]=30604241505062615
[290643][242][  1]=30604241505062617
[290644][242][  2]=30604241505062635
[290645][242][  3]=30604241505062637
[290646][242][  4]=30604241505240415
[290647][242][  5]=30604241505240417
[290648][242][  6]=30604241505240435
[290649][242][  7]=30604241505240437
[290650][242][  8]=30604241505240615
[290651][242][  9]=30604241505240617
[290652][242][ 10]=30604241505240635
[290653][242][ 11]=30604241505240637
[290654][242][ 12]=30604241505242415
[290655][242][ 13]=30604241505242417
[290656][242][ 14]=30604241505242435
[290657][242][ 15]=30604241505242437
