[363903][303][  0]=30604241514062604
[455193][379][ 14]=30604241515243524
[455194][379][ 15]=30604241515243526
[455195][379][ 16]=30604241515243704
[455196][379][ 17]=30604241515243706
[455197][379][ 18]=30604241515243724
[455198][379][ 19]=30604241515243726
[455199][379][ 20]=30604241515261504
[455200][379][ 21]=30604241515261506
[455201][379][ 22]=30604241515261524
[455202][379][ 23]=30604241515261526
[455203][379][ 24]=30604241515261704
[455204][379][ 25]=30604241515261706
[455205][379][ 26]=30604241515261724
[455206][379][ 27]=30604241515261726
[455207][379][ 28]=30604241515263504
[455208][379][ 29]=30604241515263506
[455209][379][ 30]=30604241515263524
[455210][379][ 31]=30604241515263526
[455211][379][ 32]=30604241515263704
[455212][379][ 33]=30604241515263706
[455213][379][ 34]=30604241515263724
[455214][379][ 35]=30604241515263726
[455215][379][ 36]=30604241517041504
[455216][379][ 37]=30604241517041506
[455217][379][ 38]=30604241517041524
[455218][379][ 39]=30604241517041526
[455219][379][ 40]=30604241517041704
[455220][379][ 41]=30604241517041706
[455221][379][ 42]=30604241517041724
[455222][379][ 43]=30604241517041726
[455223][379][ 44]=30604241517043504
[455224][379][ 45]=30604241517043506
[455225][379][ 46]=30604241517043524
[455226][379][ 47]=30604241517043526
[455227][379][ 48]=30604241517043704
[455228][379][ 49]=30604241517043706
[455229][379][ 50]=30604241517043724
[455230][379][ 51]=30604241517043726
[455231][379][ 52]=30604241517061504
[455232][379][ 53]=30604241517061506
[455233][379][ 54]=30604241517061524
[455234][379][ 55]=30604241517061526
[455235][379][ 56]=30604241517061704
[455236][379][ 57]=30604241517061706
[455237][379][ 58]=30604241517061724
[455238][379][ 59]=30604241517061726
[455239][379][ 60]=30604241517063504
[455240][379][ 61]=30604241517063506
[455241][379][ 62]=30604241517063524
[455242][379][ 63]=30604241517063526
[455243][379][ 64]=30604241517063704
[455244][379][ 65]=30604241517063706
[455245][379][ 66]=30604241517063724
[455246][379][ 67]=30604241517063726
[455247][379][ 68]=30604241517241504
[455248][379][ 69]=30604241517241506
[455249][379][ 70]=30604241517241524
[455250][379][ 71]=30604241517241526
[455251][379][ 72]=30604241517241704
[455252][379][ 73]=30604241517241706
[455253][379][ 74]=30604241517241724
[455254][379][ 75]=30604241517241726
[455255][379][ 76]=30604241517243504
[455256][379][ 77]=30604241517243506
[455257][379][ 78]=30604241517243524
[455258][379][ 79]=30604241517243526
[455259][379][ 80]=30604241517243704
[455260][379][ 81]=30604241517243706
[455261][379][ 82]=30604241517243724
[455262][379][ 83]=30604241517243726
[455263][379][ 84]=30604241517261504
[455264][379][ 85]=30604241517261506
[455265][379][ 86]=30604241517261524
[455266][379][ 87]=30604241517261526
[455267][379][ 88]=30604241517261704
[455268][379][ 89]=30604241517261706
[455269][379][ 90]=30604241517261724
[455270][379][ 91]=30604241517261726
[455271][379][ 92]=30604241517263504
[455272][379][ 93]=30604241517263506
[455273][379][ 94]=30604241517263524
[455274][379][ 95]=30604241517263526
[455275][379][ 96]=30604241517263704
[455276][379][ 97]=30604241517263706
[455277][379][ 98]=30604241517263724
[455278][379][ 99]=30604241517263726
[456380][380][  0]=30604241515063705
[456381][380][  1]=30604241515063707
[456382][380][  2]=30604241515063725
[456383][380][  3]=30604241515063727
[456384][380][  4]=30604241515241505
[456385][380][  5]=30604241515241507
[456386][380][  6]=30604241515241525
[456387][380][  7]=30604241515241527
[456388][380][  8]=30604241515241705
[456389][380][  9]=30604241515241707
[456390][380][ 10]=30604241515241725
[456391][380][ 11]=30604241515241727
[456392][380][ 12]=30604241515243505
[456393][380][ 13]=30604241515243507
[456394][380][ 14]=30604241515243525
[456395][380][ 15]=30604241515243527
[456396][380][ 16]=30604241515243705
[456397][380][ 17]=30604241515243707
[456398][380][ 18]=30604241515243725
[456399][380][ 19]=30604241515243727
[456400][380][ 20]=30604241515261505
[456401][380][ 21]=30604241515261507
[456402][380][ 22]=30604241515261525
[456403][380][ 23]=30604241515261527
[456404][380][ 24]=30604241515261705
[456405][380][ 25]=30604241515261707
[456406][380][ 26]=30604241515261725
[456407][380][ 27]=30604241515261727
[456408][380][ 28]=30604241515263505
[456409][380][ 29]=30604241515263507
[456410][380][ 30]=30604241515263525
[456411][380][ 31]=30604241515263527
[456412][380][ 32]=30604241515263705
[456413][380][ 33]=30604241515263707
[456414][380][ 34]=30604241515263725
[456415][380][ 35]=30604241515263727
[456416][380][ 36]=30604241517041505
[456417][380][ 37]=30604241517041507
[456418][380][ 38]=30604241517041525
[456419][380][ 39]=30604241517041527
[456420][380][ 40]=30604241517041705
[456421][380][ 41]=30604241517041707
[456422][380][ 42]=30604241517041725
[456423][380][ 43]=30604241517041727
[456424][380][ 44]=30604241517043505
[456425][380][ 45]=30604241517043507
[456426][380][ 46]=30604241517043525
[456427][380][ 47]=30604241517043527
[456428][380][ 48]=30604241517043705
[456429][380][ 49]=30604241517043707
[456430][380][ 50]=30604241517043725
[456431][380][ 51]=30604241517043727
[456432][380][ 52]=30604241517061505
[456433][380][ 53]=30604241517061507
[456434][380][ 54]=30604241517061525
[456435][380][ 55]=30604241517061527
[456436][380][ 56]=30604241517061705
[456437][380][ 57]=30604241517061707
[456438][380][ 58]=30604241517061725
[456439][380][ 59]=30604241517061727
[456440][380][ 60]=30604241517063505
[456441][380][ 61]=30604241517063507
[456442][380][ 62]=30604241517063525
[456443][380][ 63]=30604241517063527
[456444][380][ 64]=30604241517063705
[456445][380][ 65]=30604241517063707
[456446][380][ 66]=30604241517063725
[456447][380][ 67]=30604241517063727
[456448][380][ 68]=30604241517241505
[456449][380][ 69]=30604241517241507
[456450][380][ 70]=30604241517241525
[456451][380][ 71]=30604241517241527
[456452][380][ 72]=30604241517241705
[456453][380][ 73]=30604241517241707
[456454][380][ 74]=30604241517241725
[456455][380][ 75]=30604241517241727
[456456][380][ 76]=30604241517243505
[456457][380][ 77]=30604241517243507
[456458][380][ 78]=30604241517243525
[456459][380][ 79]=30604241517243527
[456460][380][ 80]=30604241517243705
[456461][380][ 81]=30604241517243707
[456462][380][ 82]=30604241517243725
[456463][380][ 83]=30604241517243727
[456464][380][ 84]=30604241517261505
[456465][380][ 85]=30604241517261507
[456466][380][ 86]=30604241517261525
[456467][380][ 87]=30604241517261527
[456468][380][ 88]=30604241517261705
[456469][380][ 89]=30604241517261707
[456470][380][ 90]=30604241517261725
[456471][380][ 91]=30604241517261727
[456472][380][ 92]=30604241517263505
[456473][380][ 93]=30604241517263507
[456474][380][ 94]=30604241517263525
[456475][380][ 95]=30604241517263527
[456476][380][ 96]=30604241517263705
[456477][380][ 97]=30604241517263707
[456478][380][ 98]=30604241517263725
[456479][380][ 99]=30604241517263727
[457581][381][  0]=30604241515063714
[457582][381][  1]=30604241515063716
[457583][381][  2]=30604241515063734
[457584][381][  3]=30604241515063736
[457585][381][  4]=30604241515241514
[457586][381][  5]=30604241515241516
[457587][381][  6]=30604241515241534
[457588][381][  7]=30604241515241536
[457589][381][  8]=30604241515241714
[457590][381][  9]=30604241515241716
[457591][381][ 10]=30604241515241734
[457592][381][ 11]=30604241515241736
[457593][381][ 12]=30604241515243514
[457594][381][ 13]=30604241515243516
[457595][381][ 14]=30604241515243534
[457596][381][ 15]=30604241515243536
[457597][381][ 16]=30604241515243714
[457598][381][ 17]=30604241515243716
[457599][381][ 18]=30604241515243734
[457600][381][ 19]=30604241515243736
[457601][381][ 20]=30604241515261514
[457602][381][ 21]=30604241515261516
[457603][381][ 22]=30604241515261534
[457604][381][ 23]=30604241515261536
[457605][381][ 24]=30604241515261714
[457606][381][ 25]=30604241515261716
[457607][381][ 26]=30604241515261734
[457608][381][ 27]=30604241515261736
[457609][381][ 28]=30604241515263514
[457610][381][ 29]=30604241515263516
[457611][381][ 30]=30604241515263534
[457612][381][ 31]=30604241515263536
[457613][381][ 32]=30604241515263714
[457614][381][ 33]=30604241515263716
[457615][381][ 34]=30604241515263734
[457616][381][ 35]=30604241515263736
[457617][381][ 36]=30604241517041514
[457618][381][ 37]=30604241517041516
[457619][381][ 38]=30604241517041534
[457620][381][ 39]=30604241517041536
[457621][381][ 40]=30604241517041714
[457622][381][ 41]=30604241517041716
[457623][381][ 42]=30604241517041734
[457624][381][ 43]=30604241517041736
[457625][381][ 44]=30604241517043514
[457626][381][ 45]=30604241517043516
[457627][381][ 46]=30604241517043534
[457628][381][ 47]=30604241517043536
[457629][381][ 48]=30604241517043714
[457630][381][ 49]=30604241517043716
[457631][381][ 50]=30604241517043734
[457632][381][ 51]=30604241517043736
[457633][381][ 52]=30604241517061514
[457634][381][ 53]=30604241517061516
[457635][381][ 54]=30604241517061534
[457636][381][ 55]=30604241517061536
[457637][381][ 56]=30604241517061714
[457638][381][ 57]=30604241517061716
[457639][381][ 58]=30604241517061734
[457640][381][ 59]=30604241517061736
[457641][381][ 60]=30604241517063514
[457642][381][ 61]=30604241517063516
[457643][381][ 62]=30604241517063534
[457644][381][ 63]=30604241517063536
[457645][381][ 64]=30604241517063714
[457646][381][ 65]=30604241517063716
[457647][381][ 66]=30604241517063734
[457648][381][ 67]=30604241517063736
[457649][381][ 68]=30604241517241514
[457650][381][ 69]=30604241517241516
[457651][381][ 70]=30604241517241534
[457652][381][ 71]=30604241517241536
[457653][381][ 72]=30604241517241714
[457654][381][ 73]=30604241517241716
[457655][381][ 74]=30604241517241734
[457656][381][ 75]=30604241517241736
[457657][381][ 76]=30604241517243514
[457658][381][ 77]=30604241517243516
[457659][381][ 78]=30604241517243534
[457660][381][ 79]=30604241517243536
[457661][381][ 80]=30604241517243714
[457662][381][ 81]=30604241517243716
[457663][381][ 82]=30604241517243734
[457664][381][ 83]=30604241517243736
[457665][381][ 84]=30604241517261514
[457666][381][ 85]=30604241517261516
[457667][381][ 86]=30604241517261534
[457668][381][ 87]=30604241517261536
[457669][381][ 88]=30604241517261714
[457670][381][ 89]=30604241517261716
[457671][381][ 90]=30604241517261734
[457672][381][ 91]=30604241517261736
[457673][381][ 92]=30604241517263514
[457674][381][ 93]=30604241517263516
[457675][381][ 94]=30604241517263534
[457676][381][ 95]=30604241517263536
[457677][381][ 96]=30604241517263714
[457678][381][ 97]=30604241517263716
[457679][381][ 98]=30604241517263734
[457680][381][ 99]=30604241517263736
[458782][382][  0]=30604241515063715
[458783][382][  1]=30604241515063717
[458784][382][  2]=30604241515063735
[458785][382][  3]=30604241515063737
[458786][382][  4]=30604241515241515
[458787][382][  5]=30604241515241517
[458788][382][  6]=30604241515241535
[458789][382][  7]=30604241515241537
[458790][382][  8]=30604241515241715
[458791][382][  9]=30604241515241717
[458792][382][ 10]=30604241515241735
[458793][382][ 11]=30604241515241737
[458794][382][ 12]=30604241515243515
[458795][382][ 13]=30604241515243517
[458796][382][ 14]=30604241515243535
[458797][382][ 15]=30604241515243537
[458798][382][ 16]=30604241515243715
[458799][382][ 17]=30604241515243717
[458800][382][ 18]=30604241515243735
[458801][382][ 19]=30604241515243737
[458802][382][ 20]=30604241515261515
[458803][382][ 21]=30604241515261517
[458804][382][ 22]=30604241515261535
[458805][382][ 23]=30604241515261537
[458806][382][ 24]=30604241515261715
[458807][382][ 25]=30604241515261717
[458808][382][ 26]=30604241515261735
[458809][382][ 27]=30604241515261737
[458810][382][ 28]=30604241515263515
[458811][382][ 29]=30604241515263517
[458812][382][ 30]=30604241515263535
[458813][382][ 31]=30604241515263537
[458814][382][ 32]=30604241515263715
[458815][382][ 33]=30604241515263717
[458816][382][ 34]=30604241515263735
[458817][382][ 35]=30604241515263737
[458818][382][ 36]=30604241517041515
[458819][382][ 37]=30604241517041517
[458820][382][ 38]=30604241517041535
[458821][382][ 39]=30604241517041537
[458822][382][ 40]=30604241517041715
[458823][382][ 41]=30604241517041717
[458824][382][ 42]=30604241517041735
[458825][382][ 43]=30604241517041737
[458826][382][ 44]=30604241517043515
[458827][382][ 45]=30604241517043517
[458828][382][ 46]=30604241517043535
[458829][382][ 47]=30604241517043537
[458830][382][ 48]=30604241517043715
[458831][382][ 49]=30604241517043717
[458832][382][ 50]=30604241517043735
[458833][382][ 51]=30604241517043737
[458834][382][ 52]=30604241517061515
[458835][382][ 53]=30604241517061517
[458836][382][ 54]=30604241517061535
[458837][382][ 55]=30604241517061537
[458838][382][ 56]=30604241517061715
[458839][382][ 57]=30604241517061717
[458840][382][ 58]=30604241517061735
[458841][382][ 59]=30604241517061737
[458842][382][ 60]=30604241517063515
[458843][382][ 61]=30604241517063517
[458844][382][ 62]=30604241517063535
[458845][382][ 63]=30604241517063537
[458846][382][ 64]=30604241517063715
[458847][382][ 65]=30604241517063717
[458848][382][ 66]=30604241517063735
[458849][382][ 67]=30604241517063737
[458850][382][ 68]=30604241517241515
[458851][382][ 69]=30604241517241517
[458852][382][ 70]=30604241517241535
[458853][382][ 71]=30604241517241537
[458854][382][ 72]=30604241517241715
[458855][382][ 73]=30604241517241717
[458856][382][ 74]=30604241517241735
[458857][382][ 75]=30604241517241737
[458858][382][ 76]=30604241517243515
[458859][382][ 77]=30604241517243517
[458860][382][ 78]=30604241517243535
[458861][382][ 79]=30604241517243537
[458862][382][ 80]=30604241517243715
[458863][382][ 81]=30604241517243717
[458864][382][ 82]=30604241517243735
[458865][382][ 83]=30604241517243737
[458866][382][ 84]=30604241517261515
[458867][382][ 85]=30604241517261517
[458868][382][ 86]=30604241517261535
[458869][382][ 87]=30604241517261537
[458870][382][ 88]=30604241517261715
[458871][382][ 89]=30604241517261717
[458872][382][ 90]=30604241517261735
[458873][382][ 91]=30604241517261737
[458874][382][ 92]=30604241517263515
[458875][382][ 93]=30604241517263517
[458876][382][ 94]=30604241517263535
[458877][382][ 95]=30604241517263537
[458878][382][ 96]=30604241517263715
[458879][382][ 97]=30604241517263717
[458880][382][ 98]=30604241517263735
[458881][382][ 99]=30604241517263737
[459983][383][  0]=30604241515072604
[459984][383][  1]=30604241515072606
[459985][383][  2]=30604241515072624
[459986][383][  3]=30604241515072626
[459987][383][  4]=30604241515250404
[459988][383][  5]=30604241515250406
[459989][383][  6]=30604241515250424
[459990][383][  7]=30604241515250426
[459991][383][  8]=30604241515250604
[459992][383][  9]=30604241515250606
[459993][383][ 10]=30604241515250624
[459994][383][ 11]=30604241515250626
[459995][383][ 12]=30604241515252404
[459996][383][ 13]=30604241515252406
[459997][383][ 14]=30604241515252424
[459998][383][ 15]=30604241515252426
[459999][383][ 16]=30604241515252604
[460000][383][ 17]=30604241515252606
[460001][383][ 18]=30604241515252624
[460002][383][ 19]=30604241515252626
[460003][383][ 20]=30604241515270404
[460004][383][ 21]=30604241515270406
[460005][383][ 22]=30604241515270424
[460006][383][ 23]=30604241515270426
[460007][383][ 24]=30604241515270604
[460008][383][ 25]=30604241515270606
[460009][383][ 26]=30604241515270624
[460010][383][ 27]=30604241515270626
[460011][383][ 28]=30604241515272404
[460012][383][ 29]=30604241515272406
[460013][383][ 30]=30604241515272424
[460014][383][ 31]=30604241515272426
[460015][383][ 32]=30604241515272604
[460016][383][ 33]=30604241515272606
[460017][383][ 34]=30604241515272624
[460018][383][ 35]=30604241515272626
[460019][383][ 36]=30604241517050404
[460020][383][ 37]=30604241517050406
[460021][383][ 38]=30604241517050424
[460022][383][ 39]=30604241517050426
[460023][383][ 40]=30604241517050604
[460024][383][ 41]=30604241517050606
[460025][383][ 42]=30604241517050624
[460026][383][ 43]=30604241517050626
[460027][383][ 44]=30604241517052404
[460028][383][ 45]=30604241517052406
[460029][383][ 46]=30604241517052424
[460030][383][ 47]=30604241517052426
[460031][383][ 48]=30604241517052604
[460032][383][ 49]=30604241517052606
[460033][383][ 50]=30604241517052624
[460034][383][ 51]=30604241517052626
[460035][383][ 52]=30604241517070404
[460036][383][ 53]=30604241517070406
[460037][383][ 54]=30604241517070424
[460038][383][ 55]=30604241517070426
[460039][383][ 56]=30604241517070604
[460040][383][ 57]=30604241517070606
[460041][383][ 58]=30604241517070624
[460042][383][ 59]=30604241517070626
[460043][383][ 60]=30604241517072404
[460044][383][ 61]=30604241517072406
[460045][383][ 62]=30604241517072424
[460046][383][ 63]=30604241517072426
[460047][383][ 64]=30604241517072604
[460048][383][ 65]=30604241517072606
[460049][383][ 66]=30604241517072624
[460050][383][ 67]=30604241517072626
[460051][383][ 68]=30604241517250404
[460052][383][ 69]=30604241517250406
[460053][383][ 70]=30604241517250424
[460054][383][ 71]=30604241517250426
[460055][383][ 72]=30604241517250604
[460056][383][ 73]=30604241517250606
[460057][383][ 74]=30604241517250624
[460058][383][ 75]=30604241517250626
[460059][383][ 76]=30604241517252404
[460060][383][ 77]=30604241517252406
[460061][383][ 78]=30604241517252424
[460062][383][ 79]=30604241517252426
[460063][383][ 80]=30604241517252604
[460064][383][ 81]=30604241517252606
[460065][383][ 82]=30604241517252624
[460066][383][ 83]=30604241517252626
[460067][383][ 84]=30604241517270404
[460068][383][ 85]=30604241517270406
[460069][383][ 86]=30604241517270424
[460070][383][ 87]=30604241517270426
[460071][383][ 88]=30604241517270604
[460072][383][ 89]=30604241517270606
[460073][383][ 90]=30604241517270624
[460074][383][ 91]=30604241517270626
[460075][383][ 92]=30604241517272404
[460076][383][ 93]=30604241517272406
[460077][383][ 94]=30604241517272424
[460078][383][ 95]=30604241517272426
[460079][383][ 96]=30604241517272604
[460080][383][ 97]=30604241517272606
[460081][383][ 98]=30604241517272624
[460082][383][ 99]=30604241517272626
[461184][384][  0]=30604241515072605
[461185][384][  1]=30604241515072607
[461186][384][  2]=30604241515072625
[461187][384][  3]=30604241515072627
[461188][384][  4]=30604241515250405
[461189][384][  5]=30604241515250407
[461190][384][  6]=30604241515250425
[461191][384][  7]=30604241515250427
[461192][384][  8]=30604241515250605
[461193][384][  9]=30604241515250607
[461194][384][ 10]=30604241515250625
[461195][384][ 11]=30604241515250627
[461196][384][ 12]=30604241515252405
[461197][384][ 13]=30604241515252407
[461198][384][ 14]=30604241515252425
[461199][384][ 15]=30604241515252427
[461200][384][ 16]=30604241515252605
[461201][384][ 17]=30604241515252607
[461202][384][ 18]=30604241515252625
[461203][384][ 19]=30604241515252627
[461204][384][ 20]=30604241515270405
[461205][384][ 21]=30604241515270407
[461206][384][ 22]=30604241515270425
[461207][384][ 23]=30604241515270427
[461208][384][ 24]=30604241515270605
[461209][384][ 25]=30604241515270607
[461210][384][ 26]=30604241515270625
[461211][384][ 27]=30604241515270627
[461212][384][ 28]=30604241515272405
[461213][384][ 29]=30604241515272407
[461214][384][ 30]=30604241515272425
[461215][384][ 31]=30604241515272427
[461216][384][ 32]=30604241515272605
[461217][384][ 33]=30604241515272607
[461218][384][ 34]=30604241515272625
[461219][384][ 35]=30604241515272627
[461220][384][ 36]=30604241517050405
[461221][384][ 37]=30604241517050407
[461222][384][ 38]=30604241517050425
[461223][384][ 39]=30604241517050427
[461224][384][ 40]=30604241517050605
[461225][384][ 41]=30604241517050607
[461226][384][ 42]=30604241517050625
[461227][384][ 43]=30604241517050627
[461228][384][ 44]=30604241517052405
[461229][384][ 45]=30604241517052407
[461230][384][ 46]=30604241517052425
[461231][384][ 47]=30604241517052427
[461232][384][ 48]=30604241517052605
[461233][384][ 49]=30604241517052607
[461234][384][ 50]=30604241517052625
[461235][384][ 51]=30604241517052627
[461236][384][ 52]=30604241517070405
[461237][384][ 53]=30604241517070407
[461238][384][ 54]=30604241517070425
[461239][384][ 55]=30604241517070427
[461240][384][ 56]=30604241517070605
[461241][384][ 57]=30604241517070607
[461242][384][ 58]=30604241517070625
[461243][384][ 59]=30604241517070627
[461244][384][ 60]=30604241517072405
[461245][384][ 61]=30604241517072407
[461246][384][ 62]=30604241517072425
[461247][384][ 63]=30604241517072427
[461248][384][ 64]=30604241517072605
[461249][384][ 65]=30604241517072607
[461250][384][ 66]=30604241517072625
[461251][384][ 67]=30604241517072627
[461252][384][ 68]=30604241517250405
[461253][384][ 69]=30604241517250407
[461254][384][ 70]=30604241517250425
[461255][384][ 71]=30604241517250427
[461256][384][ 72]=30604241517250605
[461257][384][ 73]=30604241517250607
[461258][384][ 74]=30604241517250625
[461259][384][ 75]=30604241517250627
[461260][384][ 76]=30604241517252405
[461261][384][ 77]=30604241517252407
[461262][384][ 78]=30604241517252425
[461263][384][ 79]=30604241517252427
[461264][384][ 80]=30604241517252605
[461265][384][ 81]=30604241517252607
[461266][384][ 82]=30604241517252625
[461267][384][ 83]=30604241517252627
[461268][384][ 84]=30604241517270405
[461269][384][ 85]=30604241517270407
[461270][384][ 86]=30604241517270425
[461271][384][ 87]=30604241517270427
[461272][384][ 88]=30604241517270605
[461273][384][ 89]=30604241517270607
[461274][384][ 90]=30604241517270625
[461275][384][ 91]=30604241517270627
[461276][384][ 92]=30604241517272405
[461277][384][ 93]=30604241517272407
[461278][384][ 94]=30604241517272425
[461279][384][ 95]=30604241517272427
[461280][384][ 96]=30604241517272605
[461281][384][ 97]=30604241517272607
[461282][384][ 98]=30604241517272625
[461283][384][ 99]=30604241517272627
[462385][385][  0]=30604241515072614
[462386][385][  1]=30604241515072616
[462387][385][  2]=30604241515072634
[462388][385][  3]=30604241515072636
[462389][385][  4]=30604241515250414
[462390][385][  5]=30604241515250416
[462391][385][  6]=30604241515250434
[462392][385][  7]=30604241515250436
[462393][385][  8]=30604241515250614
[462394][385][  9]=30604241515250616
[462395][385][ 10]=30604241515250634
[462396][385][ 11]=30604241515250636
[462397][385][ 12]=30604241515252414
[462398][385][ 13]=30604241515252416
[462399][385][ 14]=30604241515252434
[462400][385][ 15]=30604241515252436
[462401][385][ 16]=30604241515252614
[462402][385][ 17]=30604241515252616
[462403][385][ 18]=30604241515252634
[462404][385][ 19]=30604241515252636
[462405][385][ 20]=30604241515270414
[462406][385][ 21]=30604241515270416
[462407][385][ 22]=30604241515270434
[462408][385][ 23]=30604241515270436
[462409][385][ 24]=30604241515270614
[462410][385][ 25]=30604241515270616
[462411][385][ 26]=30604241515270634
[462412][385][ 27]=30604241515270636
[462413][385][ 28]=30604241515272414
[462414][385][ 29]=30604241515272416
[462415][385][ 30]=30604241515272434
[462416][385][ 31]=30604241515272436
[462417][385][ 32]=30604241515272614
[462418][385][ 33]=30604241515272616
[462419][385][ 34]=30604241515272634
[462420][385][ 35]=30604241515272636
[462421][385][ 36]=30604241517050414
[462422][385][ 37]=30604241517050416
[462423][385][ 38]=30604241517050434
[462424][385][ 39]=30604241517050436
[462425][385][ 40]=30604241517050614
[462426][385][ 41]=30604241517050616
[462427][385][ 42]=30604241517050634
[462428][385][ 43]=30604241517050636
[462429][385][ 44]=30604241517052414
[462430][385][ 45]=30604241517052416
[462431][385][ 46]=30604241517052434
[462432][385][ 47]=30604241517052436
[462433][385][ 48]=30604241517052614
[462434][385][ 49]=30604241517052616
[462435][385][ 50]=30604241517052634
[462436][385][ 51]=30604241517052636
[462437][385][ 52]=30604241517070414
[462438][385][ 53]=30604241517070416
[462439][385][ 54]=30604241517070434
[462440][385][ 55]=30604241517070436
[462441][385][ 56]=30604241517070614
[462442][385][ 57]=30604241517070616
[462443][385][ 58]=30604241517070634
[462444][385][ 59]=30604241517070636
[462445][385][ 60]=30604241517072414
[462446][385][ 61]=30604241517072416
[462447][385][ 62]=30604241517072434
[462448][385][ 63]=30604241517072436
[462449][385][ 64]=30604241517072614
[462450][385][ 65]=30604241517072616
[462451][385][ 66]=30604241517072634
[462452][385][ 67]=30604241517072636
[462453][385][ 68]=30604241517250414
[462454][385][ 69]=30604241517250416
[462455][385][ 70]=30604241517250434
[462456][385][ 71]=30604241517250436
[462457][385][ 72]=30604241517250614
[462458][385][ 73]=30604241517250616
[462459][385][ 74]=30604241517250634
[462460][385][ 75]=30604241517250636
[462461][385][ 76]=30604241517252414
[462462][385][ 77]=30604241517252416
[462463][385][ 78]=30604241517252434
[462464][385][ 79]=30604241517252436
[462465][385][ 80]=30604241517252614
[462466][385][ 81]=30604241517252616
[462467][385][ 82]=30604241517252634
[462468][385][ 83]=30604241517252636
[462469][385][ 84]=30604241517270414
[462470][385][ 85]=30604241517270416
[462471][385][ 86]=30604241517270434
[462472][385][ 87]=30604241517270436
[462473][385][ 88]=30604241517270614
[462474][385][ 89]=30604241517270616
[462475][385][ 90]=30604241517270634
[462476][385][ 91]=30604241517270636
[462477][385][ 92]=30604241517272414
[462478][385][ 93]=30604241517272416
[462479][385][ 94]=30604241517272434
[462480][385][ 95]=30604241517272436
[462481][385][ 96]=30604241517272614
[462482][385][ 97]=30604241517272616
[462483][385][ 98]=30604241517272634
[462484][385][ 99]=30604241517272636
[463586][386][  0]=30604241515072615
[463587][386][  1]=30604241515072617
[463588][386][  2]=30604241515072635
[463589][386][  3]=30604241515072637
[463590][386][  4]=30604241515250415
[463591][386][  5]=30604241515250417
[463592][386][  6]=30604241515250435
[463593][386][  7]=30604241515250437
[463594][386][  8]=30604241515250615
[463595][386][  9]=30604241515250617
[463596][386][ 10]=30604241515250635
[463597][386][ 11]=30604241515250637
[463598][386][ 12]=30604241515252415
[463599][386][ 13]=30604241515252417
[463600][386][ 14]=30604241515252435
[463601][386][ 15]=30604241515252437
[463602][386][ 16]=30604241515252615
[463603][386][ 17]=30604241515252617
[463604][386][ 18]=30604241515252635
[463605][386][ 19]=30604241515252637
[463606][386][ 20]=30604241515270415
[463607][386][ 21]=30604241515270417
[463608][386][ 22]=30604241515270435
[463609][386][ 23]=30604241515270437
[463610][386][ 24]=30604241515270615
[463611][386][ 25]=30604241515270617
[463612][386][ 26]=30604241515270635
[463613][386][ 27]=30604241515270637
[463614][386][ 28]=30604241515272415
[463615][386][ 29]=30604241515272417
[463616][386][ 30]=30604241515272435
[463617][386][ 31]=30604241515272437
[463618][386][ 32]=30604241515272615
[463619][386][ 33]=30604241515272617
[463620][386][ 34]=30604241515272635
[463621][386][ 35]=30604241515272637
[463622][386][ 36]=30604241517050415
[463623][386][ 37]=30604241517050417
[463624][386][ 38]=30604241517050435
[463625][386][ 39]=30604241517050437
[463626][386][ 40]=30604241517050615
[463627][386][ 41]=30604241517050617
[463628][386][ 42]=30604241517050635
[463629][386][ 43]=30604241517050637
[463630][386][ 44]=30604241517052415
[463631][386][ 45]=30604241517052417
[463632][386][ 46]=30604241517052435
[463633][386][ 47]=30604241517052437
[463634][386][ 48]=30604241517052615
[463635][386][ 49]=30604241517052617
[463636][386][ 50]=30604241517052635
[463637][386][ 51]=30604241517052637
[463638][386][ 52]=30604241517070415
[463639][386][ 53]=30604241517070417
[463640][386][ 54]=30604241517070435
[463641][386][ 55]=30604241517070437
[463642][386][ 56]=30604241517070615
[463643][386][ 57]=30604241517070617
[463644][386][ 58]=30604241517070635
[463645][386][ 59]=30604241517070637
[463646][386][ 60]=30604241517072415
[463647][386][ 61]=30604241517072417
[463648][386][ 62]=30604241517072435
[463649][386][ 63]=30604241517072437
[463650][386][ 64]=30604241517072615
[463651][386][ 65]=30604241517072617
[463652][386][ 66]=30604241517072635
[463653][386][ 67]=30604241517072637
[463654][386][ 68]=30604241517250415
[463655][386][ 69]=30604241517250417
[463656][386][ 70]=30604241517250435
[463657][386][ 71]=30604241517250437
[463658][386][ 72]=30604241517250615
[463659][386][ 73]=30604241517250617
[463660][386][ 74]=30604241517250635
[463661][386][ 75]=30604241517250637
[463662][386][ 76]=30604241517252415
[463663][386][ 77]=30604241517252417
[463664][386][ 78]=30604241517252435
[463665][386][ 79]=30604241517252437
[463666][386][ 80]=30604241517252615
[463667][386][ 81]=30604241517252617
[463668][386][ 82]=30604241517252635
[463669][386][ 83]=30604241517252637
[463670][386][ 84]=30604241517270415
[463671][386][ 85]=30604241517270417
[463672][386][ 86]=30604241517270435
[463673][386][ 87]=30604241517270437
[463674][386][ 88]=30604241517270615
[463675][386][ 89]=30604241517270617
[463676][386][ 90]=30604241517270635
[463677][386][ 91]=30604241517270637
[463678][386][ 92]=30604241517272415
[463679][386][ 93]=30604241517272417
